season_number,season_id,team_id,team_name,is_ai,roster_count,injuries_created,injuries_minor,injuries_medium,injuries_major,training_injuries,match_injuries,active_injuries,active_medium_major_injuries,avg_max_body_wear,max_body_wear,players_body_wear_over_70,players_body_wear_over_90
3,cb06dd19-381c-4513-8a9b-17b6e349adde,e5f8b687-80b4-4e5b-9398-0f67c674604a,绿洲明珠,True,17,4,4,0,0,3,1,0,0,1.32,1.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,e6003d82-a938-4dc4-864c-b63501f2ae70,尼罗河源,True,16,4,4,0,0,3,1,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,e8069429-7f4a-4735-a309-c9f73c6a9942,能源霸主,True,16,4,3,1,0,2,2,1,0,6.4,8.4,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,e87b425e-c078-458e-8712-5812eb2007cd,赤龙焚天,True,16,3,3,0,0,2,1,0,0,3.09,3.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,e94e5257-ab68-4ad7-847b-1173ce6578be,图西胡图,True,17,5,4,1,0,4,1,1,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,e9dd35ad-da38-4f78-8495-797e678b3c20,香料之路,True,16,1,1,0,0,0,1,0,0,2.04,2.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,eb2f1e87-4901-4c3f-93e5-4bc8a6a03f06,土耳其近,True,17,4,3,1,0,1,3,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,ed5c6eb4-7eaa-4484-8711-9333b2d11b16,波斯地毯,True,17,2,2,0,0,1,1,0,0,3.12,3.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,eeb45694-9f5a-4bb9-ab06-6b9b79d06670,紫电龙骑,True,16,3,3,0,0,3,0,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f040b65b-6bca-4d22-8209-5db13b34e775,探戈情人,True,17,3,2,1,0,1,2,0,0,2.12,2.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f0be488b-4f4e-4f97-9eb1-8868116d7b93,小海马萨,True,16,4,4,0,0,1,3,0,0,2.37,2.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f0c2b81f-e7a2-4001-8b08-d92dea47338f,不来梅绿,True,17,4,4,0,0,3,1,0,0,2.21,2.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f13044b1-6e84-4b16-8f06-e695944e0bb7,亚马逊河,True,16,4,4,0,0,4,0,0,0,0.68,10.93,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f239bd15-2cb8-4f6d-9d6f-5adea01696ff,圣徒南安普,True,17,3,3,0,0,1,2,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f37aae86-41db-49a2-be9f-d239ed67a9d7,玛瑙石红,True,17,4,4,0,0,3,1,0,0,1.42,24.07,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f3ec8fde-fe3c-43c9-aec6-6084ea0ce620,汽油骑士,True,17,2,2,0,0,2,0,0,0,1.22,1.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,f5fab24c-152b-4150-ae51-5faa82e9aff4,白百合热,True,16,1,0,1,0,0,1,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fb87ae66-a9df-487c-ab8a-5840eeac1d07,雷霆万钧,True,16,5,5,0,0,3,2,0,0,4.03,11.99,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fc06cf91-c305-493c-84ba-bd93802991fc,热带雨林,True,17,7,6,1,0,3,4,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fd2d0447-d660-47dd-a0dc-12f7ebfc2e65,银河战舰,True,16,5,5,0,0,5,0,0,0,4.39,4.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fd2f2ffd-b02d-4117-b2aa-f0c1c9b83553,森林之语,True,16,2,2,0,0,1,1,0,0,1.05,1.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fdb06b8f-684f-4761-b62e-22e64c5971b5,波斯猫王,True,17,2,2,0,0,0,2,0,0,3.83,4.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fde969e3-86ac-462d-bbc1-963eab38b504,沙漠之狐,True,16,2,2,0,0,0,2,0,0,0.24,0.5,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,fe128fb9-67f0-4d49-80e5-bb6292a71be2,铁翼飞鹰,True,16,5,5,0,0,3,2,0,0,0.0,0.0,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,ff2dd69b-ac4c-4ce3-af23-521daf536eed,斑马军团,True,16,5,5,0,0,4,1,0,0,3.36,6.8,0,0
3,cb06dd19-381c-4513-8a9b-17b6e349adde,ff55cef1-9862-4d72-9ba4-3d241938741b,巴格达城,True,17,5,5,0,0,2,3,0,0,0.75,1.0,0,0
