loop_index,season_id,season_day,fixture_id,fixture_type,side,team_id,opponent_team_id,formation_id,passing_style,attack_width,attack_tempo,defensive_line_height,crossing_strategy,shooting_mentality,playmaker_focus,pressing_intensity,defensive_compactness,marking_strategy,offside_trap,tackling_aggression,starter_count,starter_avg_ovr,starter_avg_lineup_score,starter_avg_state,starter_avg_fitness,starter_low_form_count,starter_gk,starter_df,starter_mf,starter_fw,bench_count,bench_avg_ovr,bench_avg_lineup_score,bench_avg_state,bench_avg_fitness,starter_bench_lineup_score_gap,starter_bench_state_gap,starter_bench_fitness_gap
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7423187c-cb34-40d5-8cb2-a905acdc9ce6,league,away,5e2e9e7b-9050-40eb-8389-f5a054ded6ce,8635be78-789b-4134-81dd-3f48c25e9872,F02,2,2,2,1,2,2,0,1,2,0,0,1,8,72.75,75.13,2.25,71.12,0,1,2,2,3,5,67.6,66.02,-1.2,87.0,9.11,3.45,-15.88
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,792e376c-b051-4135-8bdd-fb11ba888a78,league,home,a0719c39-4d18-4b8e-b786-f11fe2b8eefd,e31e74ee-1e5d-4e26-91dd-0026a58a6d15,F07,4,2,1,1,1,1,2,1,2,1,1,1,8,69.0,66.57,0.62,62.75,1,1,2,4,1,5,60.4,57.67,-0.4,71.6,8.9,1.02,-8.85
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,792e376c-b051-4135-8bdd-fb11ba888a78,league,away,e31e74ee-1e5d-4e26-91dd-0026a58a6d15,a0719c39-4d18-4b8e-b786-f11fe2b8eefd,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,71.38,76.19,1.25,97.75,0,1,2,4,1,5,61.0,63.99,-0.4,100.0,12.2,1.65,-2.25
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,79c36f10-820f-4d16-a334-865d98cf7788,league,home,4528ec6d-e7de-4ca4-a839-1617cc838900,538453de-6abe-4f85-b148-a1fc6caa3545,F02,2,2,2,2,2,2,0,2,1,0,0,1,8,75.25,78.52,2.62,74.88,0,1,2,2,3,5,72.6,71.3,-1.2,94.6,7.22,3.82,-19.72
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,79c36f10-820f-4d16-a334-865d98cf7788,league,away,538453de-6abe-4f85-b148-a1fc6caa3545,4528ec6d-e7de-4ca4-a839-1617cc838900,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,72.25,76.63,1.38,88.88,0,1,3,3,1,5,64.0,61.21,-2.0,90.4,15.42,3.38,-1.52
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7b96a67d-e03e-47f5-83c4-1a8a9ad7d915,league,home,79762e25-c632-44e0-a69d-43a71992657c,ef761855-58c4-41e6-b10a-daf73791775d,F08,2,4,2,1,4,2,0,1,2,0,0,1,8,70.12,68.11,0.75,63.25,0,1,1,4,2,5,61.0,60.22,-1.2,92.0,7.89,1.95,-28.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7b96a67d-e03e-47f5-83c4-1a8a9ad7d915,league,away,ef761855-58c4-41e6-b10a-daf73791775d,79762e25-c632-44e0-a69d-43a71992657c,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,74.12,76.19,2.0,73.75,0,1,2,4,1,5,58.4,56.77,-1.4,88.0,19.42,3.4,-14.25
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7c5f7743-b22b-49b4-8179-82c48294ea6e,league,home,6b12c606-a782-4b72-8161-5376a41c1271,dbe5f5fe-76b7-4d38-ac35-b96d8ea8f05c,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,76.38,79.84,2.12,83.5,1,1,1,4,2,5,64.4,63.43,-1.8,100.0,16.41,3.92,-16.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7c5f7743-b22b-49b4-8179-82c48294ea6e,league,away,dbe5f5fe-76b7-4d38-ac35-b96d8ea8f05c,6b12c606-a782-4b72-8161-5376a41c1271,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,76.38,77.55,1.5,73.38,1,1,2,4,1,5,66.0,64.83,-1.0,88.0,12.72,2.5,-14.62
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7e648bfa-02ac-478d-9fb4-67d21b878034,league,home,f391bd96-9b30-488f-acf9-886904aab9f2,45d40ae6-2405-491c-bcad-ad9f04919e53,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.5,74.87,1.62,100.0,1,1,2,4,1,5,52.6,51.17,-2.2,100.0,23.7,3.82,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,7e648bfa-02ac-478d-9fb4-67d21b878034,league,away,45d40ae6-2405-491c-bcad-ad9f04919e53,f391bd96-9b30-488f-acf9-886904aab9f2,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,65.25,70.89,2.12,91.25,0,1,2,4,1,5,61.2,62.83,-0.8,98.4,8.06,2.92,-7.15
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,869db05e-472d-4aa9-b5d0-8ec62eed09fc,league,home,dce05a18-38e3-4974-9a37-d65abd163086,4e82f18e-7e06-4b86-a603-8ee7a19af641,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,64.88,65.86,-0.5,91.38,1,1,2,2,3,5,57.6,57.08,-1.4,95.0,8.78,0.9,-3.62
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,869db05e-472d-4aa9-b5d0-8ec62eed09fc,league,away,4e82f18e-7e06-4b86-a603-8ee7a19af641,dce05a18-38e3-4974-9a37-d65abd163086,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,65.5,71.66,1.88,99.88,0,1,2,4,1,5,61.2,63.44,-0.4,100.0,8.22,2.28,-0.12
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,888698ba-2428-4ef0-a8f2-e9ccdc5ec8f8,league,home,6d8c2e0d-9a97-4976-8d78-3614ecce5316,562aa1b2-311f-4a67-a9c3-394f75d7e4c1,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,70.88,77.71,2.25,100.0,0,1,2,4,1,5,63.6,62.86,-1.6,100.0,14.85,3.85,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,888698ba-2428-4ef0-a8f2-e9ccdc5ec8f8,league,away,562aa1b2-311f-4a67-a9c3-394f75d7e4c1,6d8c2e0d-9a97-4976-8d78-3614ecce5316,F07,4,2,1,3,1,2,2,3,2,1,1,1,8,72.38,78.55,3.12,85.38,0,1,2,4,1,5,66.8,66.47,-1.2,100.0,12.08,4.32,-14.62
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8962bf23-ea9a-4e10-89bb-c93ef9b13761,league,home,e48cd468-ff1c-4953-820d-0410c50a2237,5a315842-beff-4b98-86d6-115d744c440a,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,63.75,67.72,0.62,100.0,1,1,2,4,1,5,56.0,57.96,-0.6,100.0,9.76,1.22,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8962bf23-ea9a-4e10-89bb-c93ef9b13761,league,away,5a315842-beff-4b98-86d6-115d744c440a,e48cd468-ff1c-4953-820d-0410c50a2237,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,66.0,70.45,2.12,89.0,1,1,1,4,2,5,52.2,51.78,-1.2,89.0,18.67,3.32,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8978e377-184f-457d-9955-f400dbe024ba,league,home,b599b8b4-6f5f-475a-b6e5-6fdc630701df,b0b9175f-081b-4231-9466-33753de4c71f,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,67.5,70.03,1.62,80.12,0,1,2,4,1,5,63.0,60.89,-1.4,85.6,9.14,3.02,-5.48
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8978e377-184f-457d-9955-f400dbe024ba,league,away,b0b9175f-081b-4231-9466-33753de4c71f,b599b8b4-6f5f-475a-b6e5-6fdc630701df,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,70.38,78.29,2.75,100.0,0,1,2,4,1,5,63.0,65.62,-0.2,100.0,12.67,2.95,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8a1cb7f1-d030-4f19-a895-584957fc9a2b,league,home,a9bab4aa-979c-43d2-8d81-1bd089369752,60afe3b6-f769-4b6f-a915-2c0e35a24364,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.25,74.45,2.62,83.0,0,1,2,4,1,5,60.8,60.06,-1.6,100.0,14.39,4.22,-17.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8a1cb7f1-d030-4f19-a895-584957fc9a2b,league,away,60afe3b6-f769-4b6f-a915-2c0e35a24364,a9bab4aa-979c-43d2-8d81-1bd089369752,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,70.62,74.38,1.12,90.25,0,1,2,4,1,5,66.0,65.34,-1.4,100.0,9.04,2.52,-9.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8edcbde5-42ab-4713-b17b-c977fb6f5760,league,home,06b36181-2dab-4605-86bd-bc0c93e925e0,75524635-18ee-4acd-bb85-7a5d38985b89,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,66.88,69.74,1.88,79.0,0,1,1,4,2,5,59.4,54.58,-2.0,83.0,15.16,3.88,-4.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8edcbde5-42ab-4713-b17b-c977fb6f5760,league,away,75524635-18ee-4acd-bb85-7a5d38985b89,06b36181-2dab-4605-86bd-bc0c93e925e0,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.25,76.18,2.5,98.75,1,1,2,4,1,5,63.2,64.52,-1.2,100.0,11.66,3.7,-1.25
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8fa58f41-699f-4221-a832-abbf5ac38b4e,league,home,7860059a-72f3-4bb4-aee5-b0b0470f254f,1c2c8a3a-dabc-4651-b327-18b6d67b3c12,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,75.38,80.43,1.5,95.75,0,1,2,4,1,5,64.2,64.44,-1.4,100.0,15.99,2.9,-4.25
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,8fa58f41-699f-4221-a832-abbf5ac38b4e,league,away,1c2c8a3a-dabc-4651-b327-18b6d67b3c12,7860059a-72f3-4bb4-aee5-b0b0470f254f,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,71.88,75.53,1.88,82.0,0,1,2,4,1,5,65.4,63.15,-1.0,82.0,12.38,2.88,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,92136c3e-1821-4e4b-94cb-c3f2a8d2a56f,league,home,ffa094de-5e1c-4c12-a1d7-9b6412f3e971,9ff92e18-f11b-41b7-9901-179da6780944,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,68.5,75.29,2.25,97.0,0,1,2,4,1,5,60.8,62.35,-1.0,100.0,12.94,3.25,-3.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,92136c3e-1821-4e4b-94cb-c3f2a8d2a56f,league,away,9ff92e18-f11b-41b7-9901-179da6780944,ffa094de-5e1c-4c12-a1d7-9b6412f3e971,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,67.62,68.49,1.62,72.25,1,1,2,4,1,5,61.0,60.94,-0.6,83.0,7.55,2.22,-10.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,973cddbd-7b0f-4f22-ae14-e2f73eb498bd,league,home,714e37ef-48cc-47be-b90f-d5bbf36ca62b,a7d27371-ce12-401e-9445-b28d2eeb2611,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,72.12,74.39,1.38,80.25,0,1,2,4,1,5,62.8,60.19,-1.4,87.0,14.2,2.78,-6.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,973cddbd-7b0f-4f22-ae14-e2f73eb498bd,league,away,a7d27371-ce12-401e-9445-b28d2eeb2611,714e37ef-48cc-47be-b90f-d5bbf36ca62b,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,68.5,73.48,1.75,93.25,0,1,1,4,2,5,54.8,54.01,-1.6,100.0,19.47,3.35,-6.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,97a7d709-0519-4cbf-9a6d-8f645b199522,league,home,ade8413a-40f9-47f1-ba80-3dd574d1cf9a,653a5ca9-a264-4b34-830e-20f1b31b9bca,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,67.88,70.98,0.62,96.25,1,1,1,4,2,5,59.6,61.28,-0.8,99.8,9.7,1.42,-3.55
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,97a7d709-0519-4cbf-9a6d-8f645b199522,league,away,653a5ca9-a264-4b34-830e-20f1b31b9bca,ade8413a-40f9-47f1-ba80-3dd574d1cf9a,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,68.0,70.13,1.12,82.12,1,1,1,4,2,5,59.2,56.54,-1.6,88.0,13.59,2.72,-5.88
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9891890a-c9e2-4290-998d-f3b5fd3d8633,league,home,11d5bbe2-a182-437e-b216-d7e17496d2a0,4e20627f-8f3f-47ac-a231-e7bbd8504f5f,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,64.0,67.31,0.62,95.5,1,1,2,4,1,5,61.8,59.8,-2.0,100.0,7.51,2.62,-4.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9891890a-c9e2-4290-998d-f3b5fd3d8633,league,away,4e20627f-8f3f-47ac-a231-e7bbd8504f5f,11d5bbe2-a182-437e-b216-d7e17496d2a0,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,68.12,71.54,1.38,88.0,0,1,2,4,1,5,64.2,63.6,-1.2,88.0,7.94,2.58,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,990c7b91-abe4-4cf3-a3d5-f4e0479e6c36,league,home,45331d3c-114b-4942-809b-443b1cf49216,742b1c7b-b464-4ba1-8e6b-c91cbc25e1bc,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,76.0,78.98,0.88,90.0,1,1,2,4,1,5,66.6,67.62,-0.8,90.0,11.36,1.68,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,990c7b91-abe4-4cf3-a3d5-f4e0479e6c36,league,away,742b1c7b-b464-4ba1-8e6b-c91cbc25e1bc,45331d3c-114b-4942-809b-443b1cf49216,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,67.88,73.15,2.25,90.0,1,1,1,4,2,5,60.0,61.55,-1.0,100.0,11.6,3.25,-10.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,99c8d5f5-1a4a-4966-b757-a22f3d503c08,league,home,77ffb293-d5bc-4bc9-9890-d7565e8c19a9,017deee1-3283-4173-a6fd-1c2edd48c182,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,65.25,66.91,0.5,88.0,1,1,2,4,1,5,58.4,58.49,-0.6,88.0,8.42,1.1,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,99c8d5f5-1a4a-4966-b757-a22f3d503c08,league,away,017deee1-3283-4173-a6fd-1c2edd48c182,77ffb293-d5bc-4bc9-9890-d7565e8c19a9,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,71.5,75.03,1.5,86.5,0,1,2,4,1,5,60.8,62.58,-0.8,100.0,12.45,2.3,-13.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9a2080fd-ca72-4bf8-bfdc-e0ae267f451b,league,home,55793fda-6d98-442e-a890-b31c33b9a717,ec45e9ef-37d4-43ad-aa81-6e75c6bbdec6,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,70.38,77.64,2.62,100.0,1,1,1,4,2,5,59.4,60.9,-1.0,100.0,16.74,3.62,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9a2080fd-ca72-4bf8-bfdc-e0ae267f451b,league,away,ec45e9ef-37d4-43ad-aa81-6e75c6bbdec6,55793fda-6d98-442e-a890-b31c33b9a717,F08,2,4,2,2,4,3,0,3,1,0,0,1,8,69.38,78.4,3.5,100.0,0,1,1,4,2,5,60.6,61.66,-0.6,100.0,16.74,4.1,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9a2764c3-25b6-4fb9-97ea-170d055f9e7b,league,home,de497394-f3eb-45ea-9b75-053039cc79cd,7059d5d0-432f-482d-b614-8b1e181f6df9,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.12,75.33,2.5,92.5,0,1,2,4,1,5,59.2,59.67,-1.2,100.0,15.66,3.7,-7.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9a2764c3-25b6-4fb9-97ea-170d055f9e7b,league,away,7059d5d0-432f-482d-b614-8b1e181f6df9,de497394-f3eb-45ea-9b75-053039cc79cd,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,71.5,77.22,1.5,100.0,0,1,2,4,1,5,65.2,66.98,-0.8,100.0,10.24,2.3,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9bded402-94c1-4bef-a9ac-f8631b6427d8,league,home,96e54fde-599c-42df-9d4d-443804f4de9c,cf1a8d18-2cd6-4452-b505-2ebf883633ce,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,75.12,79.49,0.75,100.0,1,1,2,4,1,5,64.2,64.49,-1.4,100.0,15.0,2.15,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9bded402-94c1-4bef-a9ac-f8631b6427d8,league,away,cf1a8d18-2cd6-4452-b505-2ebf883633ce,96e54fde-599c-42df-9d4d-443804f4de9c,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,78.12,82.54,1.88,89.0,1,1,1,3,3,5,69.6,67.89,-2.4,99.8,14.65,4.28,-10.8
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9c975bc0-1809-473e-a038-fe707db7ec47,league,home,183515e7-41e4-49ec-a7ae-574e21a6af0e,462900a4-35d5-4b1f-9bad-e60b3df60d1e,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,69.38,72.53,1.88,82.0,1,1,2,4,1,5,59.2,57.52,-1.2,82.0,15.01,3.08,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,9c975bc0-1809-473e-a038-fe707db7ec47,league,away,462900a4-35d5-4b1f-9bad-e60b3df60d1e,183515e7-41e4-49ec-a7ae-574e21a6af0e,F07,4,2,1,1,1,1,2,1,2,1,1,1,8,70.0,69.15,0.62,67.38,0,1,2,4,1,5,61.0,60.37,-0.8,81.4,8.78,1.42,-14.02
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,a058a5e2-9be2-4fae-86ac-b4b1e507b2c1,league,home,1eabde16-8c18-4086-9eba-639f10439d4f,f1110b1d-a7fc-4663-8c27-a53ee101f355,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,76.0,79.44,1.12,88.0,0,1,2,2,3,5,72.4,72.98,-1.0,95.2,6.46,2.12,-7.2
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,a058a5e2-9be2-4fae-86ac-b4b1e507b2c1,league,away,f1110b1d-a7fc-4663-8c27-a53ee101f355,1eabde16-8c18-4086-9eba-639f10439d4f,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,78.38,82.12,2.5,78.5,0,1,1,3,3,5,70.0,68.97,-1.6,98.4,13.15,4.1,-19.9
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,a1832894-dfb4-4ab1-a7b1-1816ab29747b,league,home,3a8d6fb6-33ae-4300-9fd2-08c0c9c32580,ee25a649-f884-4c08-8765-12502c1e40ad,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,70.5,72.13,0.5,87.5,1,1,1,4,2,5,63.6,59.35,-1.4,74.0,12.78,1.9,13.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,a1832894-dfb4-4ab1-a7b1-1816ab29747b,league,away,ee25a649-f884-4c08-8765-12502c1e40ad,3a8d6fb6-33ae-4300-9fd2-08c0c9c32580,F04,1,2,4,1,2,2,0,1,2,0,0,1,8,70.0,77.22,2.88,94.0,0,1,3,2,2,5,64.0,64.06,-1.6,100.0,13.16,4.48,-6.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,afda60b1-b929-4303-86f3-6291dfad8b0c,league,home,8f7ba803-a070-4ef2-80ae-bec83b94dab7,345fc33d-6a64-4faa-a163-fe7776d36b88,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,65.75,71.17,1.38,99.25,0,1,2,4,1,5,63.0,64.63,-0.8,100.0,6.54,2.18,-0.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,afda60b1-b929-4303-86f3-6291dfad8b0c,league,away,345fc33d-6a64-4faa-a163-fe7776d36b88,8f7ba803-a070-4ef2-80ae-bec83b94dab7,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,71.5,78.8,2.62,98.25,0,1,2,4,1,5,63.8,66.75,0.0,100.0,12.05,2.62,-1.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b0097068-eb8b-407a-98de-91adbd86ede1,league,home,4a64f680-b078-431e-a0e1-077a60097765,e917fd2b-1d70-46e5-a084-f771ffa690cf,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,70.62,73.53,0.75,89.0,0,1,2,2,3,5,63.6,65.06,-0.8,98.8,8.47,1.55,-9.8
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b0097068-eb8b-407a-98de-91adbd86ede1,league,away,e917fd2b-1d70-46e5-a084-f771ffa690cf,4a64f680-b078-431e-a0e1-077a60097765,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,68.5,75.09,2.0,98.5,0,1,3,3,1,5,62.4,64.18,-0.8,100.0,10.91,2.8,-1.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b184f3d5-0d6b-4ecd-88fb-c2a52ebc8b86,league,home,36b6de07-1182-40a8-be4a-657ced165553,31905e1a-83da-4853-8b71-67d966339c77,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,68.75,73.68,1.88,91.88,0,1,3,3,1,5,63.2,60.05,-1.4,84.0,13.63,3.28,7.88
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b184f3d5-0d6b-4ecd-88fb-c2a52ebc8b86,league,away,31905e1a-83da-4853-8b71-67d966339c77,36b6de07-1182-40a8-be4a-657ced165553,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,70.62,73.05,1.12,85.5,1,1,3,3,1,5,59.2,58.29,-1.4,92.0,14.76,2.52,-6.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b3115d6f-3a6e-420a-aaa1-9904ccc65896,league,home,49421742-391d-487f-a16d-4591fe9d6d8f,7871dd5f-003d-4cdb-b297-c0a739d0d76b,F03,2,2,3,4,2,3,0,4,1,2,2,3,8,81.25,81.79,0.88,75.25,0,1,1,3,3,5,68.0,67.89,-1.4,93.6,13.9,2.28,-18.35
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b3115d6f-3a6e-420a-aaa1-9904ccc65896,league,away,7871dd5f-003d-4cdb-b297-c0a739d0d76b,49421742-391d-487f-a16d-4591fe9d6d8f,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,74.88,80.19,1.38,98.25,1,1,2,2,3,5,68.6,69.3,-1.0,100.0,10.89,2.38,-1.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b52822ef-eb26-46b2-8d31-d33a42a7bed2,league,home,c760bf86-0324-4801-a7ea-38f372aba965,c0d375cb-7158-4f4c-80bc-712fc35606a6,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,72.0,73.41,0.88,79.75,1,1,1,4,2,5,62.4,60.53,-1.0,90.2,12.88,1.88,-10.45
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b52822ef-eb26-46b2-8d31-d33a42a7bed2,league,away,c0d375cb-7158-4f4c-80bc-712fc35606a6,c760bf86-0324-4801-a7ea-38f372aba965,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,63.88,71.68,2.88,100.0,0,1,2,4,1,5,62.2,62.49,-1.4,100.0,9.19,4.28,0.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b53f68c5-0896-4026-9c66-cc8e4782d07c,league,home,efc76840-afdb-4578-9218-c968ee0182a5,265cd102-2154-41fb-be9a-d0df0bcf5a03,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,66.88,73.22,2.25,96.75,0,1,1,4,2,5,58.6,61.67,-0.2,99.2,11.55,2.45,-2.45
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b53f68c5-0896-4026-9c66-cc8e4782d07c,league,away,265cd102-2154-41fb-be9a-d0df0bcf5a03,efc76840-afdb-4578-9218-c968ee0182a5,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,71.75,77.53,2.38,92.0,0,1,2,2,3,5,63.4,63.29,-1.4,100.0,14.24,3.78,-8.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b5825999-c1e7-400c-bf2d-a503e9629538,league,home,dfcfb6fd-386d-4e58-a58a-3b352f3f195a,58083948-98d4-4273-a8ea-7e761de298c5,F02,2,2,3,4,2,3,0,4,1,2,2,3,8,72.38,78.41,2.0,96.5,0,1,2,2,3,5,70.0,69.21,-1.6,100.0,9.2,3.6,-3.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b5825999-c1e7-400c-bf2d-a503e9629538,league,away,58083948-98d4-4273-a8ea-7e761de298c5,dfcfb6fd-386d-4e58-a58a-3b352f3f195a,F08,2,4,2,2,4,2,0,2,1,0,0,1,8,74.5,80.07,1.75,95.5,0,1,1,4,2,5,67.0,67.24,-1.4,100.0,12.83,3.15,-4.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b7ef04c3-6368-48c2-b4d0-ffec32dfd8bf,league,home,1386beb3-dbc2-4ca1-8742-e113bd9c72fb,1c9a5fe7-690f-4a69-8815-a667520c2752,F08,2,4,2,2,4,3,0,3,1,0,0,1,8,73.5,81.8,3.38,98.0,0,1,1,4,2,5,61.2,64.24,-0.4,100.0,17.56,3.78,-2.0
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,b7ef04c3-6368-48c2-b4d0-ffec32dfd8bf,league,away,1c9a5fe7-690f-4a69-8815-a667520c2752,1386beb3-dbc2-4ca1-8742-e113bd9c72fb,F08,2,4,2,2,4,3,0,3,1,0,0,1,8,72.88,80.14,3.0,95.88,0,1,1,4,2,5,64.2,62.43,-1.8,100.0,17.71,4.8,-4.12
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,ba15728c-43a0-4083-82dd-edb96054c632,league,home,75989962-5797-4770-94da-db35ef237b24,a6f892a2-5480-4c61-93b7-0e2e0c13cbb0,F06,1,2,4,1,2,2,0,1,2,0,0,1,8,73.88,78.41,1.0,95.25,0,1,3,3,1,5,55.0,56.78,-0.8,100.0,21.63,1.8,-4.75
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,ba15728c-43a0-4083-82dd-edb96054c632,league,away,a6f892a2-5480-4c61-93b7-0e2e0c13cbb0,75989962-5797-4770-94da-db35ef237b24,F07,4,2,1,3,1,1,2,2,2,1,1,1,8,78.25,82.74,2.75,79.5,0,1,2,4,1,5,73.8,74.92,-0.2,87.0,7.82,2.95,-7.5
2,0901be3d-b387-41d3-866e-bd138faeb2d1,9,bafd424b-9ea5-45fc-add9-9787516df7be,league,home,9fb5aaaa-a899-4ada-8cfd-89460f3e5e73,94b7d213-787e-424a-aef4-5a83b972d9d0,F04,1,2,4,1,2,3,0,2,2,0,0,1,8,72.25,78.13,3.12,84.62,0,1,3,2,2,5,64.0,67.13,0.2,99.2,11.0,2.92,-14.58
